,c_name,0
19,房地产,39
22,机械行业,30
30,生物制药,27
34,电子器件,19
17,建筑建材,18
8,化工行业,17
0,交通运输,17
33,电子信息,16
41,金融行业,15
42,钢铁行业,12
13,商业百货,12
31,电力行业,12
23,次新股,10
12,发电设备,10
25,汽车制造,10
26,煤炭行业,9
21,服装鞋类,9
24,水泥行业,9
6,农林牧渔,8
28,环保行业,7
36,纺织行业,6
32,电器行业,6
3,供水供气,6
44,食品行业,6
16,家电行业,6
7,农药化肥,5
9,化纤行业,5
14,塑料制品,5
10,医疗器械,4
38,造纸行业,4
35,石油行业,4
1,仪器仪表,4
29,玻璃行业,4
4,公路桥梁,4
5,其它行业,3
20,有色金属,3
18,开发区,3
43,陶瓷行业,3
15,家具行业,2
37,综合行业,2
40,酿酒行业,2
27,物资外贸,2
2,传媒娱乐,2
11,印刷包装,1
39,酒店旅游,1
