,code,name,c_name
61,601000,唐山港,京津冀
62,601000,唐山港,东亚自贸
63,601000,唐山港,自贸区
64,002177,御银股份,参股金融
65,002177,御银股份,电子支付
66,002177,御银股份,股权激励
67,002177,御银股份,农村金融
68,002177,御银股份,民营银行
69,002665,首航节能,核电核能
70,002665,首航节能,本月解禁
71,002665,首航节能,节能环保
72,002665,首航节能,海水淡化
73,002665,首航节能,节能
74,002247,帝龙文化,重组概念
75,002247,帝龙文化,装饰园林
76,600730,中国高科,上海本地
77,600730,中国高科,准ST股
78,600730,中国高科,高校背景
79,600285,羚锐制药,QFII重仓
80,600285,羚锐制药,参股金融
81,600285,羚锐制药,股权激励
82,600285,羚锐制药,业绩预升
83,601992,金隅股份,固废处理
84,601992,金隅股份,信托重仓
85,601992,金隅股份,融资融券
86,601992,金隅股份,雄安新区
87,601992,金隅股份,含H股
88,601992,金隅股份,保障房
89,601992,金隅股份,京津冀
90,600737,中粮糖业,参股金融
91,600131,岷江水电,多晶硅
92,600131,岷江水电,低碳经济
93,600131,岷江水电,成渝特区
94,600131,岷江水电,水利建设
95,600131,岷江水电,新能源
96,600657,信达地产,京津冀
97,002403,爱仕达,土地流转
98,002031,巨轮智能,机器人概念
99,002031,巨轮智能,股权激励
100,002031,巨轮智能,业绩预升
101,002031,巨轮智能,智能机器
102,002031,巨轮智能,民营银行
103,002251,步 步 高,O2O模式
104,002251,步 步 高,内贸规划
105,002251,步 步 高,新零售
106,002251,步 步 高,长株潭
107,603027,千禾味业,次新股
108,000852,石化机械,页岩气
109,000852,石化机械,武汉规划
110,000852,石化机械,海工装备
111,000852,石化机械,可燃冰
112,002299,圣农发展,食品安全
113,002299,圣农发展,社保重仓
114,002299,圣农发展,券商重仓
115,601808,中海油服,本月解禁
116,601808,中海油服,信托重仓
117,601808,中海油服,融资融券
118,601808,中海油服,含H股
119,601808,中海油服,油气改革
120,601808,中海油服,央企50
121,601808,中海油服,海工装备
122,601808,中海油服,可燃冰
123,601808,中海油服,保险重仓
124,002495,佳隆股份,股权激励
125,000590,启迪古汉,高校背景
126,000590,启迪古汉,长株潭
127,000590,启迪古汉,业绩预降
128,000590,启迪古汉,摘帽概念
129,600693,东百集团,内贸规划
130,600693,东百集团,海峡西岸
131,000035,中国天楹,重组概念
132,000035,中国天楹,深圳本地
133,300155,安居宝,安防服务
134,300155,安居宝,股权激励
135,300155,安居宝,智能家居
136,300155,安居宝,物联网
137,601601,中国太保,融资融券
138,601601,中国太保,含H股
139,601601,中国太保,基金重仓
140,601601,中国太保,央企50
141,600778,友好集团,内贸规划
142,600778,友好集团,参股金融
143,600778,友好集团,业绩预升
144,600778,友好集团,丝绸之路
145,600029,南方航空,融资融券
146,600029,南方航空,含H股
147,600029,南方航空,参股金融
148,600029,南方航空,社保重仓
149,600029,南方航空,央企50
150,600029,南方航空,保险重仓
151,600182,S佳通,外资背景
152,600182,S佳通,未股改
153,600182,S佳通,出口退税
154,000002,万 科Ａ,前海概念
155,000002,万 科Ａ,融资融券
156,000002,万 科Ａ,QFII重仓
157,000002,万 科Ａ,含H股
158,000002,万 科Ａ,保障房
159,000002,万 科Ａ,基金重仓
160,000002,万 科Ａ,股权激励
161,000002,万 科Ａ,保险重仓
162,000002,万 科Ａ,深圳本地
163,600395,盘江股份,融资融券
164,600395,盘江股份,参股金融
165,600395,盘江股份,金融参股
166,600395,盘江股份,业绩预降
167,601872,招商轮船,社保重仓
168,000737,南风化工,稀缺资源
169,000737,南风化工,参股金融
170,002129,中环股份,社保重仓
171,002129,中环股份,太阳能
172,002129,中环股份,新三板
173,002129,中环股份,业绩预升
174,002129,中环股份,蓝宝石
175,002129,中环股份,新能源
176,300335,迪森股份,生物质能
177,300335,迪森股份,生物燃料
178,000920,南方汇通,信托重仓
179,000920,南方汇通,参股金融
180,000920,南方汇通,新三板
181,000920,南方汇通,铁路基建
182,000920,南方汇通,污水处理
183,000920,南方汇通,海水淡化
184,000920,南方汇通,金融参股
185,000792,盐湖股份,融资融券
186,000792,盐湖股份,稀缺资源
187,000792,盐湖股份,保险重仓
188,000501,鄂武商Ａ,内贸规划
189,000501,鄂武商Ａ,武汉规划
190,002478,常宝股份,核电核能
191,002478,常宝股份,本月解禁
192,002478,常宝股份,QFII重仓
193,300118,东方日升,本月解禁
194,300118,东方日升,太阳能
195,300118,东方日升,业绩预升
196,300118,东方日升,创投概念
197,300142,沃森生物,生物疫苗
198,300142,沃森生物,新三板
199,300142,沃森生物,股权激励
200,300142,沃森生物,婴童概念
201,600067,冠城大通,锂电池
202,600067,冠城大通,前海概念
203,600067,冠城大通,信托重仓
204,600067,冠城大通,融资融券
205,600067,冠城大通,股权激励
206,600067,冠城大通,业绩预升
207,600067,冠城大通,金融参股
208,600067,冠城大通,海峡西岸
209,300129,泰胜风能,风能
210,300129,泰胜风能,风能概念
211,002137,麦达数字,绿色照明
212,002137,麦达数字,新三板
213,002146,荣盛发展,融资融券
214,002146,荣盛发展,雄安新区
215,002146,荣盛发展,社保重仓
216,002146,荣盛发展,京津冀
217,002146,荣盛发展,股权激励
218,300441,鲍斯股份,重组概念
219,600665,天地源,上海本地
220,600665,天地源,新三板
221,601005,*ST重钢,融资融券
222,601005,*ST重钢,含H股
223,601005,*ST重钢,准ST股
224,601005,*ST重钢,低碳经济
225,601005,*ST重钢,成渝特区
226,002458,益生股份,猪肉
227,002458,益生股份,黄河三角
228,002173,创新医疗,水域改革
229,002173,创新医疗,ST板块
230,002173,创新医疗,股权激励
231,002173,创新医疗,奢侈品
232,300262,巴安水务,节能环保
233,300262,巴安水务,污水处理
234,300262,巴安水务,海水淡化
235,300262,巴安水务,股权激励
236,300262,巴安水务,业绩预升
237,000726,鲁 泰Ａ,含B股
238,000726,鲁 泰Ａ,出口退税
239,000726,鲁 泰Ａ,黄河三角
240,300248,新开普,重组概念
241,300248,新开普,电子支付
242,300248,新开普,物联网
243,300248,新开普,业绩预降
244,000987,越秀金控,内贸规划
245,000987,越秀金控,重组概念
246,000987,越秀金控,新三板
247,000987,越秀金控,奢侈品
248,300422,博世科,污水处理
249,600768,宁波富邦,重组概念
250,600768,宁波富邦,准ST股
251,002087,新野纺织,参股金融
252,002087,新野纺织,土地流转
253,002087,新野纺织,农村金融
254,300558,贝达药业,次新股
255,600449,宁夏建材,融资融券
256,600449,宁夏建材,参股金融
257,600449,宁夏建材,陕甘宁
258,600449,宁夏建材,丝绸之路
259,000752,西藏发展,业绩预升
260,000031,中粮地产,前海概念
261,000031,中粮地产,整体上市
262,000031,中粮地产,参股金融
263,000031,中粮地产,保障房
264,000031,中粮地产,业绩预升
265,000031,中粮地产,金融参股
266,000031,中粮地产,股期概念
267,000031,中粮地产,深圳本地
268,002638,勤上股份,绿色照明
269,001979,招商蛇口,次新股
270,601998,中信银行,融资融券
271,601998,中信银行,含H股
272,601998,中信银行,央企50
273,600784,鲁银投资,金融改革
274,600784,鲁银投资,黄河三角
275,600360,华微电子,绿色照明
276,600360,华微电子,低碳经济
277,600360,华微电子,触摸屏
278,600360,华微电子,军民融合
279,600360,华微电子,业绩预升
280,600360,华微电子,金融参股
281,600360,华微电子,图们江
282,600193,创兴资源,融资融券
283,600193,创兴资源,稀土永磁
284,600193,创兴资源,业绩预升
285,600527,江南高纤,金融改革
286,600527,江南高纤,婴童概念
287,600721,百花村,重组概念
288,600721,百花村,ST板块
289,600243,青海华鼎,机器人概念
290,600717,天津港,天津自贸
291,600717,天津港,整体上市
292,600717,天津港,雄安新区
293,600717,天津港,京津冀
294,600717,天津港,海上丝路
295,600836,界龙实业,资产注入
296,600836,界龙实业,上海自贸
297,600836,界龙实业,迪士尼
298,600836,界龙实业,上海本地
299,600127,金健米业,基因测序
300,600127,金健米业,基因概念
301,600127,金健米业,准ST股
302,600127,金健米业,长株潭
303,600016,民生银行,融资融券
304,600016,民生银行,含H股
305,600016,民生银行,基金重仓
306,600016,民生银行,保险重仓
307,600791,京能置业,资产注入
308,300494,盛天网络,次新股
309,300010,立思辰,军工航天
310,300010,立思辰,股权激励
311,300010,立思辰,信息安全
312,002305,南国置业,信托重仓
313,002305,南国置业,武汉规划
314,002305,南国置业,股权激励
315,002305,南国置业,业绩预升
316,002539,云图控股,生态农业
317,002539,云图控股,成渝特区
318,000157,中联重科,整体上市
319,000157,中联重科,融资融券
320,000157,中联重科,含H股
321,000157,中联重科,基金重仓
322,000157,中联重科,股权激励
323,000157,中联重科,长株潭
324,300506,名家汇,次新股
325,603393,新天然气,次新股
326,000883,湖北能源,核电核能
327,000883,湖北能源,本月解禁
328,000883,湖北能源,风能
329,000883,湖北能源,参股金融
330,000883,湖北能源,页岩气
331,000883,湖北能源,武汉规划
332,000883,湖北能源,业绩预升
333,000883,湖北能源,风能概念
334,002515,金字火腿,创投概念
335,002215,诺 普 信,O2O模式
336,002215,诺 普 信,生态农业
337,002215,诺 普 信,新零售
338,002215,诺 普 信,新三板
339,002215,诺 普 信,股权激励
340,000905,厦门港务,海上丝路
341,000905,厦门港务,海峡西岸
342,000999,华润三九,信托重仓
343,000999,华润三九,社保重仓
344,000999,华润三九,抗癌
345,000999,华润三九,基金重仓
346,000999,华润三九,抗流感
347,000999,华润三九,民营医院
348,000999,华润三九,保险重仓
349,603520,司太立,次新股
350,600256,广汇能源,融资融券
351,600256,广汇能源,油气改革
352,600256,广汇能源,页岩气
353,600256,广汇能源,基金重仓
354,600256,广汇能源,保险重仓
355,600256,广汇能源,新能源
356,000599,青岛双星,日韩贸易
357,000599,青岛双星,出口退税
358,000599,青岛双星,东亚自贸
359,000599,青岛双星,自贸区
360,000599,青岛双星,体育概念
361,600098,广州发展,固废处理
362,600098,广州发展,QFII重仓
363,600098,广州发展,参股金融
364,600098,广州发展,券商重仓
365,600098,广州发展,循环经济
366,600098,广州发展,金融参股
367,600098,广州发展,新能源
368,600509,天富能源,太阳能
369,600509,天富能源,页岩气
370,600509,天富能源,低碳经济
371,600509,天富能源,石墨烯
372,600509,天富能源,丝绸之路
373,600828,茂业商业,参股金融
374,600828,茂业商业,成渝特区
375,300433,蓝思科技,苹果概念
376,002209,达 意 隆,智能机器
377,002209,达 意 隆,业绩预降
378,000059,华锦股份,融资融券
379,000059,华锦股份,军工航天
380,000059,华锦股份,油气改革
381,000059,华锦股份,军民融合
382,000059,华锦股份,振兴沈阳
383,000059,华锦股份,摘帽概念
384,600436,片仔癀,O2O模式
385,600436,片仔癀,融资融券
386,600436,片仔癀,新零售
387,600436,片仔癀,社保重仓
388,600436,片仔癀,抗癌
389,600436,片仔癀,海上丝路
390,600436,片仔癀,海峡西岸
391,600802,福建水泥,参股金融
392,600802,福建水泥,金融参股
393,600802,福建水泥,海峡西岸
394,000538,云南白药,融资融券
395,000538,云南白药,QFII重仓
396,000538,云南白药,基金重仓
397,000538,云南白药,业绩预升
398,000538,云南白药,金融参股
399,000538,云南白药,创投概念
400,000538,云南白药,保险重仓
401,002022,科华生物,基因测序
402,002022,科华生物,生物疫苗
403,002022,科华生物,券商重仓
404,002022,科华生物,基因概念
405,002022,科华生物,抗流感
406,002022,科华生物,保险重仓
407,000959,首钢股份,雄安新区
408,000959,首钢股份,重组概念
409,000959,首钢股份,太阳能
410,002348,高乐股份,网络游戏
411,002348,高乐股份,3D打印
412,002348,高乐股份,业绩预升
413,002348,高乐股份,婴童概念
414,601866,中远海发,融资融券
415,601866,中远海发,含H股
416,601866,中远海发,阿里概念
417,601866,中远海发,准ST股
418,601866,中远海发,央企50
419,601866,中远海发,海上丝路
420,002353,杰瑞股份,油气改革
421,002353,杰瑞股份,页岩气
422,002353,杰瑞股份,海工装备
423,002353,杰瑞股份,业绩预升
424,002353,杰瑞股份,黄河三角
425,002353,杰瑞股份,可燃冰
426,000813,德展健康,重组概念
427,000813,德展健康,参股金融
428,000813,德展健康,节能环保
429,000813,德展健康,涉矿概念
430,002521,齐峰新材,股权激励
431,002521,齐峰新材,黄河三角
432,600033,福建高速,海峡西岸
433,600266,北京城建,分拆上市
434,600266,北京城建,融资融券
435,600266,北京城建,雄安新区
436,600266,北京城建,参股金融
437,600266,北京城建,保障房
438,600266,北京城建,京津冀
439,600266,北京城建,基金重仓
440,600266,北京城建,金融参股
441,600266,北京城建,创投概念
442,600748,上实发展,融资融券
443,600748,上实发展,养老概念
444,600748,上实发展,上海本地
445,600748,上实发展,土地流转
446,600748,上实发展,国企改革
447,000911,南宁糖业,海上丝路
448,000911,南宁糖业,生物质能
449,603060,国检集团,次新股
450,601636,旗滨集团,太阳能
451,601636,旗滨集团,股权激励
452,601636,旗滨集团,长株潭
453,002565,顺灏股份,业绩预升
454,002881,美格智能,5G概念
455,603633,徕木股份,次新股
456,600235,民丰特纸,信托重仓
457,600235,民丰特纸,创投概念
458,600027,华电国际,整体上市
459,600027,华电国际,分拆上市
460,600027,华电国际,信托重仓
461,600027,华电国际,融资融券
462,600027,华电国际,含H股
463,600027,华电国际,参股金融
464,600027,华电国际,央企50
465,600027,华电国际,生物质能
466,600027,华电国际,业绩预升
467,600027,华电国际,新能源
468,600750,江中药业,融资融券
469,600750,江中药业,参股金融
470,600750,江中药业,婴童概念
471,600750,江中药业,金融参股
472,002791,坚朗五金,次新股
473,300083,劲胜智能,触摸屏
474,300083,劲胜智能,股权激励
475,300083,劲胜智能,业绩预升
476,600731,湖南海利,出口退税
477,600731,湖南海利,长株潭
478,002438,江苏神通,核电核能
479,002438,江苏神通,军民融合
480,000068,华控赛格,深圳本地
481,000068,华控赛格,摘帽概念
482,600639,浦东金桥,含B股
483,600639,浦东金桥,信托重仓
484,600639,浦东金桥,上海自贸
485,600639,浦东金桥,参股金融
486,600639,浦东金桥,迪士尼
487,600639,浦东金桥,上海本地
488,600639,浦东金桥,金融参股
489,000810,创维数字,券商重仓
490,000810,创维数字,成渝特区
491,600107,美尔雅,融资融券
492,600107,美尔雅,参股金融
493,600107,美尔雅,金融参股
494,600107,美尔雅,股期概念
495,002053,云南能投,重组概念
496,300045,华力创通,军工航天
497,300045,华力创通,卫星导航
498,300045,华力创通,铁路基建
499,300045,华力创通,军民融合
500,300045,华力创通,股权激励
501,300045,华力创通,业绩预降
502,601288,农业银行,信托重仓
503,601288,农业银行,融资融券
504,601288,农业银行,含H股
505,601288,农业银行,超大盘
506,601288,农业银行,基金重仓
507,601288,农业银行,保险重仓
508,600716,凤凰股份,文化振兴
509,600716,凤凰股份,参股金融
510,600716,凤凰股份,养老概念
511,601789,宁波建工,融资融券
512,601789,宁波建工,云计算
513,601789,宁波建工,业绩预升
514,000671,阳 光 城,股权激励
515,000671,阳 光 城,海峡西岸
516,002591,恒大高新,新三板
517,002591,恒大高新,节能环保
518,002591,恒大高新,股权激励
519,002653,海思科,金融改革
520,002136,安 纳 达,皖江区域
521,002492,恒基达鑫,重组概念
522,600642,申能股份,核电核能
523,600642,申能股份,风能
524,600642,申能股份,融资融券
525,600642,申能股份,参股金融
526,600642,申能股份,社保重仓
527,600642,申能股份,上海本地
528,600642,申能股份,业绩预升
529,600642,申能股份,金融参股
530,600642,申能股份,风能概念
531,600642,申能股份,新能源
532,002398,建研集团,节能
533,002398,建研集团,业绩预升
534,002398,建研集团,民营银行
535,002398,建研集团,海峡西岸
536,600063,皖维高新,皖江区域
537,600063,皖维高新,融资融券
538,600063,皖维高新,参股金融
539,600063,皖维高新,金融参股
540,600376,首开股份,融资融券
541,600376,首开股份,雄安新区
542,600376,首开股份,参股金融
543,600376,首开股份,保障房
544,600376,首开股份,京津冀
545,600376,首开股份,保险重仓
546,002452,长高集团,重组概念
547,002452,长高集团,安防服务
548,002452,长高集团,股权激励
549,002452,长高集团,业绩预升
550,002452,长高集团,长株潭
551,600986,科达股份,重组概念
552,600986,科达股份,黄河三角
553,603323,吴江银行,次新股
554,300575,中旗股份,次新股
555,002036,联创电子,军工航天
556,002036,联创电子,重组概念
557,600466,蓝光发展,3D打印
558,600466,蓝光发展,成渝特区
559,600648,外高桥,含B股
560,600648,外高桥,上海自贸
561,600648,外高桥,参股金融
562,600648,外高桥,迪士尼
563,600648,外高桥,上海本地
564,600835,上海机电,含B股
565,600835,上海机电,固废处理
566,600835,上海机电,上海本地
567,600835,上海机电,机器人概念
568,600835,上海机电,生物质能
569,600835,上海机电,智能机器
570,600835,上海机电,国企改革
571,600312,平高电气,融资融券
572,600312,平高电气,智能电网
573,603569,长久物流,次新股
574,002271,东方雨虹,O2O模式
575,002271,东方雨虹,新零售
576,002271,东方雨虹,铁路基建
577,002271,东方雨虹,股权激励
578,002271,东方雨虹,业绩预升
579,002271,东方雨虹,民营银行
580,002360,同德化工,民营银行
581,300434,金石东方,重组概念
582,002084,海鸥卫浴,地热能
583,002084,海鸥卫浴,股权激励
584,002084,海鸥卫浴,智能家居
585,000523,广州浪奇,粤港澳
586,000523,广州浪奇,广东自贸
587,000523,广州浪奇,股权激励
588,000523,广州浪奇,土地流转
589,603887,城地股份,次新股
590,002235,安妮股份,重组概念
591,002235,安妮股份,海峡西岸
592,002235,安妮股份,IP变现
593,002235,安妮股份,博彩概念
594,601336,新华保险,融资融券
595,601336,新华保险,含H股
596,601336,新华保险,社保重仓
597,601336,新华保险,券商重仓
598,600064,南京高科,金融改革
599,600064,南京高科,沿海发展
600,600064,南京高科,参股金融
601,600064,南京高科,新三板
602,600064,南京高科,抗癌
603,600064,南京高科,金融参股
604,600064,南京高科,创投概念
605,002080,中材科技,锂电池
606,002080,中材科技,风能
607,002080,中材科技,风能概念
608,002080,中材科技,新能源
609,600015,华夏银行,融资融券
610,600015,华夏银行,QFII重仓
611,300321,同大股份,黄河三角
612,300268,佳沃股份,本月解禁
613,300268,佳沃股份,长株潭
614,600767,*ST运盛,金融改革
615,002807,江阴银行,次新股
616,600371,万向德农,生态农业
617,600371,万向德农,生物育种
618,600371,万向德农,生物质能
619,600371,万向德农,生物燃料
620,600371,万向德农,业绩预降
621,600048,保利地产,融资融券
622,600048,保利地产,社保重仓
623,600048,保利地产,保障房
624,600048,保利地产,券商重仓
625,600048,保利地产,基金重仓
626,600048,保利地产,央企50
627,600048,保利地产,股权激励
628,600048,保利地产,保险重仓
629,600539,狮头股份,ST板块
630,002619,艾格拉斯,水利建设
631,600798,宁波海运,东亚自贸
632,600798,宁波海运,自贸区
633,600798,宁波海运,海上丝路
634,002423,中原特钢,军工航天
635,002423,中原特钢,新三板
636,002423,中原特钢,ST板块
637,002423,中原特钢,海工装备
638,000069,华侨城Ａ,前海概念
639,000069,华侨城Ａ,整体上市
640,000069,华侨城Ａ,融资融券
641,000069,华侨城Ａ,社保重仓
642,000069,华侨城Ａ,基金重仓
643,000069,华侨城Ａ,业绩预升
644,000069,华侨城Ａ,深圳本地
645,300552,万集科技,次新股
646,300552,万集科技,智能交通
647,002011,盾安环境,核电核能
648,002011,盾安环境,多晶硅
649,002011,盾安环境,地热能
650,002011,盾安环境,铁路基建
651,002011,盾安环境,低碳经济
652,002011,盾安环境,节能
653,002011,盾安环境,股权激励
654,300141,和顺电气,太阳能
655,300141,和顺电气,充电桩
656,300141,和顺电气,股权激励
657,600755,厦门国贸,参股金融
658,600755,厦门国贸,金融参股
659,600755,厦门国贸,农村金融
660,600755,厦门国贸,股期概念
661,600755,厦门国贸,含可转债
662,600755,厦门国贸,海峡西岸
663,600000,浦发银行,信托重仓
664,600000,浦发银行,融资融券
665,600000,浦发银行,上海本地
666,600000,浦发银行,超大盘
667,600000,浦发银行,基金重仓
668,600000,浦发银行,国企改革
669,600000,浦发银行,保险重仓
670,600332,白云山,融资融券
671,600332,白云山,含H股
672,600332,白云山,生物疫苗
673,600332,白云山,养老概念
674,600332,白云山,阿里概念
675,600332,白云山,抗流感
676,600332,白云山,金融参股
677,000009,中国宝安,锂电池
678,000009,中国宝安,前海概念
679,000009,中国宝安,分拆上市
680,000009,中国宝安,特斯拉
681,000009,中国宝安,融资融券
682,000009,中国宝安,QFII重仓
683,000009,中国宝安,新三板
684,000009,中国宝安,低碳经济
685,000009,中国宝安,石墨烯
686,000009,中国宝安,循环经济
687,000009,中国宝安,军民融合
688,000009,中国宝安,股权激励
689,000009,中国宝安,土地流转
690,000009,中国宝安,深圳本地
691,601199,江南水务,农村金融
692,601199,江南水务,含可转债
693,600202,哈空调,核电核能
694,600202,哈空调,准ST股
695,600202,哈空调,低碳经济
696,600325,华发股份,粤港澳
697,600325,华发股份,融资融券
698,600325,华发股份,广东自贸
699,600325,华发股份,社保重仓
700,600325,华发股份,金融参股
701,600325,华发股份,国企改革
702,000537,广宇发展,京津冀
703,000537,广宇发展,土地流转
704,600176,中国巨石,社保重仓
705,600176,中国巨石,出口退税
706,000921,海信科龙,含H股
707,000921,海信科龙,股权激励
708,000921,海信科龙,业绩预升
709,300521,爱司凯,次新股
710,002616,长青集团,固废处理
711,002616,长青集团,雄安新区
712,002616,长青集团,节能环保
713,002616,长青集团,生物质能
714,002616,长青集团,循环经济
715,601628,中国人寿,融资融券
716,601628,中国人寿,含H股
717,601628,中国人寿,社保重仓
718,601628,中国人寿,基金重仓
719,601628,中国人寿,央企50
720,601628,中国人寿,业绩预升
721,601628,中国人寿,保险重仓
722,300009,安科生物,皖江区域
723,300009,安科生物,重组概念
724,300009,安科生物,生物疫苗
725,300009,安科生物,基因概念
726,300009,安科生物,抗癌
727,300009,安科生物,股权激励
728,300009,安科生物,免疫治疗
729,002332,仙琚制药,维生素
730,002611,东方精工,节能环保
731,002611,东方精工,军民融合
732,002611,东方精工,股权激励
733,600039,四川路桥,融资融券
734,600039,四川路桥,参股金融
735,600039,四川路桥,成渝特区
736,600039,四川路桥,涉矿概念
737,600478,科力远,锂电池
738,600478,科力远,整体上市
739,600478,科力远,融资融券
740,600478,科力远,燃料电池
741,600478,科力远,稀土永磁
742,600478,科力远,民营银行
743,600478,科力远,长株潭
744,600469,风神股份,参股金融
745,600469,风神股份,出口退税
746,600469,风神股份,金融参股
747,300001,特锐德,日韩贸易
748,300001,特锐德,东亚自贸
749,300001,特锐德,充电桩
750,300001,特锐德,智能电网
751,300001,特锐德,自贸区
752,300001,特锐德,铁路基建
753,002395,双象股份,体育概念
754,002498,汉缆股份,日韩贸易
755,002498,汉缆股份,东亚自贸
756,002498,汉缆股份,自贸区
757,002498,汉缆股份,黄河三角
758,002498,汉缆股份,超导概念
759,000531,穗恒运Ａ,广东自贸
760,000531,穗恒运Ａ,参股金融
761,600827,百联股份,O2O模式
762,600827,百联股份,含B股
763,600827,百联股份,信托重仓
764,600827,百联股份,内贸规划
765,600827,百联股份,融资融券
766,600827,百联股份,新零售
767,600827,百联股份,参股金融
768,600827,百联股份,迪士尼
769,600827,百联股份,上海本地
770,600827,百联股份,国企改革
771,600827,百联股份,保险重仓
772,000421,南京公用,金融改革
773,000421,南京公用,业绩预降
774,300163,先锋新材,重组概念
775,300163,先锋新材,建筑节能
776,000918,嘉凯城,参股金融
777,000918,嘉凯城,金融参股
778,000918,嘉凯城,长株潭
779,600119,长江投资,金融改革
780,600119,长江投资,上海本地
781,600119,长江投资,新三板
782,600119,长江投资,金融参股
783,002501,利源精制,特斯拉
784,002501,利源精制,军工航天
785,002501,利源精制,券商重仓
786,002501,利源精制,铁路基建
787,002501,利源精制,业绩预升
788,002501,利源精制,苹果概念
789,002501,利源精制,图们江
790,601218,吉鑫科技,风能
791,601218,吉鑫科技,风能概念
792,600708,光明地产,资产注入
793,600708,光明地产,上海自贸
794,600708,光明地产,迪士尼
795,600708,光明地产,上海本地
796,600708,光明地产,业绩预升
797,600708,光明地产,国企改革
798,600321,正源股份,融资融券
799,600321,正源股份,成渝特区
800,000408,藏格控股,重组概念
801,000408,藏格控股,ST板块
802,000408,藏格控股,涉矿概念
803,601339,百隆东方,本月解禁
804,601339,百隆东方,参股金融
805,601339,百隆东方,业绩预升
806,601339,百隆东方,民营银行
807,002098,浔兴股份,参股金融
808,002098,浔兴股份,股权激励
809,002098,浔兴股份,业绩预升
810,002098,浔兴股份,体育概念
811,002098,浔兴股份,海峡西岸
812,000923,河北宣工,雄安新区
813,000923,河北宣工,京津冀
814,000923,河北宣工,创投概念
815,300297,蓝盾股份,军工航天
816,300297,蓝盾股份,重组概念
817,300297,蓝盾股份,电子支付
818,300297,蓝盾股份,云计算
819,300297,蓝盾股份,安防服务
820,300297,蓝盾股份,信息安全
821,300297,蓝盾股份,业绩预降
822,000563,陕国投Ａ,陕甘宁
823,000563,陕国投Ａ,金融参股
824,002016,世荣兆业,粤港澳
825,002016,世荣兆业,业绩预升
826,002016,世荣兆业,土地流转
827,002612,朗姿股份,QFII重仓
828,002612,朗姿股份,新三板
829,002612,朗姿股份,民营银行
830,600249,两面针,参股金融
831,600249,两面针,金融参股
832,000027,深圳能源,整体上市
833,000027,深圳能源,固废处理
834,000027,深圳能源,风能
835,000027,深圳能源,融资融券
836,000027,深圳能源,参股金融
837,000027,深圳能源,新三板
838,000027,深圳能源,节能环保
839,000027,深圳能源,循环经济
840,000027,深圳能源,金融参股
841,000027,深圳能源,风能概念
842,000027,深圳能源,创投概念
843,000027,深圳能源,深圳本地
844,000736,中交地产,成渝特区
845,000736,中交地产,土地流转
846,600666,奥瑞德,信托重仓
847,600666,奥瑞德,重组概念
848,600666,奥瑞德,成渝特区
849,600666,奥瑞德,甲型流感
850,000036,华联控股,前海概念
851,000036,华联控股,粤港澳
852,000036,华联控股,参股金融
853,000036,华联控股,业绩预降
854,000036,华联控股,深圳本地
855,601158,重庆水务,成渝特区
856,601158,重庆水务,污水处理
857,601158,重庆水务,金融参股
858,000722,湖南发展,参股金融
859,000722,湖南发展,养老概念
860,000722,湖南发展,页岩气
861,000722,湖南发展,长株潭
862,002700,新疆浩源,本月解禁
863,002700,新疆浩源,业绩预升
864,002700,新疆浩源,送转潜力
865,600350,山东高速,参股金融
866,600350,山东高速,东亚自贸
867,600350,山东高速,自贸区
